Target Speed,Current Speed,Target Pitch,Current Pitch 1,Current Pitch 2,,,,,,
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8104_-396_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8102_-396_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8121_-397_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8119_-397_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8126_-398_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8130_-397_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8118_-397_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8115_-397_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8105_-397_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8102_-397_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8110_-397_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8116_-398_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8115_-397_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8122_-397_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8116_-397_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8115_-397_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8107_-396_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8108_-396_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8112_-397_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8122_-397_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8123_-398_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8130_-397_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8123_-397_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8113_-397_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8116_-397_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8119_-397_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8128_-398_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8123_-398_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8124_-398_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8122_-397_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8121_-397_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8118_-397_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8113_-397_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8117_-398_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8122_-398_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8135_-398_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8139_-398_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8136_-397_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8127_-397_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8122_-397_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8119_-397_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8115_-397_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8121_-398_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8131_-398_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8132_-398_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8136_-398_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8130_-398_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8124_-398_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8122_-397_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8130_-398_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8134_-398_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8141_-398_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8134_-398_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8136_-398_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8133_-398_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8133_-398_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8127_-398_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8128_-398_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8122_-398_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8140_-398_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8140_-398_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8136_-398_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8130_-398_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8125_-398_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8128_-398_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8127_-398_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8132_-398_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8135_-398_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8143_-398_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8136_-398_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8135_-398_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8133_-398_*
,,,,,,,,,,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*
,,,,,,,,,,Received: &_DATA_50.00_150.00_0_-8128_-398_*
