Target Speed,Current Speed,Target Pitch,Current Pitch 1,Current Pitch 2,,,,,,,,,,,,,,Column1,Column2
,,,,,,,,,0.001000 *,Received: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
,,,,,,,,,0.001000 *,Received control message: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
,,,,,,,,,16 *,Received: &_DATA_50.00_150.00_0_-58_16_*,,,,,,,,,
,,,,,,,,,25.00 *,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,25.00 *,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,0.001000 *,Received: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
,,,,,,,,,0.001000 *,Received control message: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
,,,,,,,,,16 *,Received: &_DATA_50.00_150.00_0_-58_16_*,,,,,,,,,
,,,,,,,,,25.00 *,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,25.00 *,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,0.001000 *,Received: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
,,,,,,,,,0.001000 *,Received control message: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
,,,,,,,,,16 *,Received: &_DATA_50.00_150.00_0_-72_16_*,,,,,,,,,
,,,,,,,,,25.00 *,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,25.00 *,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,0.001000 *,Received: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
,,,,,,,,,0.001000 *,Received control message: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
,,,,,,,,,15 *,Received: &_DATA_50.00_150.00_0_-70_15_*,,,,,,,,,
,,,,,,,,,25.00 *,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,25.00 *,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,0.001000 *,Received: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
,,,,,,,,,0.001000 *,Received control message: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
,,,,,,,,,15 *,Received: &_DATA_50.00_150.00_0_-63_15_*,,,,,,,,,
,,,,,,,,,25.00 *,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,25.00 *,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,0.001000 *,Received: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
,,,,,,,,,0.001000 *,Received control message: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
,,,,,,,,,16 *,Received: &_DATA_50.00_150.00_0_-60_16_*,,,,,,,,,
,,,,,,,,,25.00 *,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,25.00 *,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,0.001000 *,Received: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
,,,,,,,,,0.001000 *,Received control message: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
,,,,,,,,,16 *,Received: &_DATA_50.00_150.00_0_-62_16_*,,,,,,,,,
,,,,,,,,,25.00 *,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,25.00 *,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,0.001000 *,Received: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
,,,,,,,,,0.001000 *,Received control message: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
,,,,,,,,,15 *,Received: &_DATA_50.00_150.00_0_-57_15_*,,,,,,,,,
,,,,,,,,,25.00 *,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,25.00 *,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,0.001000 *,Received: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
,,,,,,,,,0.001000 *,Received control message: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
,,,,,,,,,15 *,Received: &_DATA_50.00_150.00_0_-62_15_*,,,,,,,,,
,,,,,,,,,25.00 *,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,25.00 *,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,0.001000 *,Received: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
,,,,,,,,,0.001000 *,Received control message: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
,,,,,,,,,15 *,Received: &_DATA_50.00_150.00_0_-60_15_*,,,,,,,,,
,,,,,,,,,25.00 *,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,25.00 *,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,0.001000 *,Received: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
,,,,,,,,,0.001000 *,Received control message: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
,,,,,,,,,15 *,Received: &_DATA_50.00_150.00_0_-70_15_*,,,,,,,,,
,,,,,,,,,25.00 *,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,25.00 *,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,0.001000 *,Received: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
,,,,,,,,,0.001000 *,Received control message: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
,,,,,,,,,16 *,Received: &_DATA_50.00_150.00_0_-68_16_*,,,,,,,,,
,,,,,,,,,25.00 *,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,25.00 *,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,0.001000 *,Received: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
,,,,,,,,,0.001000 *,Received control message: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
,,,,,,,,,16 *,Received: &_DATA_50.00_150.00_0_-60_16_*,,,,,,,,,
,,,,,,,,,25.00 *,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,25.00 *,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,0.001000 *,Received: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
,,,,,,,,,0.001000 *,Received control message: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
,,,,,,,,,16 *,Received: &_DATA_50.00_150.00_0_-58_16_*,,,,,,,,,
,,,,,,,,,25.00 *,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,25.00 *,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,0.001000 *,Received: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
,,,,,,,,,0.001000 *,Received control message: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
,,,,,,,,,16 *,Received: &_DATA_50.00_150.00_0_-64_16_*,,,,,,,,,
,,,,,,,,,25.00 *,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,25.00 *,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,0.001000 *,Received: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
,,,,,,,,,0.001000 *,Received control message: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
,,,,,,,,,16 *,Received: &_DATA_50.00_150.00_0_-55_16_*,,,,,,,,,
,,,,,,,,,25.00 *,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,25.00 *,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,0.001000 *,Received: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
,,,,,,,,,0.001000 *,Received control message: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
,,,,,,,,,16 *,Received: &_DATA_50.00_150.00_0_-67_16_*,,,,,,,,,
,,,,,,,,,25.00 *,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,25.00 *,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,0.001000 *,Received: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
,,,,,,,,,0.001000 *,Received control message: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
,,,,,,,,,16 *,Received: &_DATA_50.00_150.00_0_-69_16_*,,,,,,,,,
,,,,,,,,,25.00 *,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,25.00 *,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,0.001000 *,Received: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
,,,,,,,,,0.001000 *,Received control message: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
,,,,,,,,,16 *,Received: &_DATA_50.00_150.00_0_-85_16_*,,,,,,,,,
,,,,,,,,,25.00 *,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,25.00 *,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,0.001000 *,Received: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
,,,,,,,,,0.001000 *,Received control message: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
,,,,,,,,,15 *,Received: &_DATA_50.00_150.00_0_-70_15_*,,,,,,,,,
,,,,,,,,,25.00 *,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,25.00 *,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,0.001000 *,Received: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
,,,,,,,,,0.001000 *,Received control message: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
,,,,,,,,,16 *,Received: &_DATA_50.00_150.00_0_-70_16_*,,,,,,,,,
,,,,,,,,,25.00 *,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,25.00 *,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,0.001000 *,Received: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
,,,,,,,,,0.001000 *,Received control message: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
,,,,,,,,,16 *,Received: &_DATA_50.00_150.00_0_-69_16_*,,,,,,,,,
,,,,,,,,,25.00 *,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,25.00 *,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,0.001000 *,Received: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
,,,,,,,,,0.001000 *,Received control message: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
,,,,,,,,,16 *,Received: &_DATA_50.00_150.00_0_-69_16_*,,,,,,,,,
,,,,,,,,,25.00 *,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,25.00 *,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,0.001000 *,Received: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
,,,,,,,,,0.001000 *,Received control message: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
,,,,,,,,,16 *,Received: &_DATA_50.00_150.00_0_-66_16_*,,,,,,,,,
,,,,,,,,,25.00 *,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,25.00 *,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,0.001000 *,Received: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
,,,,,,,,,0.001000 *,Received control message: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
,,,,,,,,,16 *,Received: &_DATA_50.00_150.00_0_-64_16_*,,,,,,,,,
,,,,,,,,,25.00 *,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,25.00 *,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,0.001000 *,Received: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
,,,,,,,,,0.001000 *,Received control message: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
,,,,,,,,,DATA *,Sent: &_SHW_DATA_*,,,,,,,,,
,,,,,,,,,15 *,Received: &_DATA_50.00_150.00_0_-70_15_*,,,,,,,,,
,,,,,,,,,25.00 *,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,25.00 *,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,0.001000 *,Received: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
,,,,,,,,,0.001000 *,Received control message: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
,,,,,,,,,Sent: STOP,Sent: STOP,,,,,,,,,
,,,,,,,,,Received: STOP,Received: STOP,,,,,,,,,
,,,,,,,,,s\Rayde Kruger\OneDrive\Desktop\Skripsie\Expirment Data\Tip Thrust-Experiment-2024-10-03 19-44-02.csv,Data saved to C:\Users\Rayde Kruger\OneDrive\Desktop\Skripsie\Expirment Data\Tip Thrust-Experiment-2024-10-03_19-44-02.csv,,,,,,,,,
,,,,,,,,,DATA *,Sent: &_SHW_DATA_*,,,,,,,,,
,,,,,,,,,15 *,Received: &_DATA_50.00_150.00_0_-64_15_*,,,,,,,,,
,,,,,,,,,25.00 *,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,25.00 *,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,0.001000 *,Received: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
,,,,,,,,,0.001000 *,Received control message: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
,,,,,,,,,16 *,Received: &_DATA_50.00_150.00_0_-63_16_*,,,,,,,,,
,,,,,,,,,25.00 *,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,25.00 *,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,0.001000 *,Received: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
,,,,,,,,,0.001000 *,Received control message: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
,,,,,,,,,15 *,Received: &_DATA_50.00_150.00_0_-61_15_*,,,,,,,,,
,,,,,,,,,25.00 *,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,25.00 *,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,0.001000 *,Received: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
,,,,,,,,,0.001000 *,Received control message: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
,,,,,,,,,15 *,Received: &_DATA_50.00_150.00_0_-58_15_*,,,,,,,,,
,,,,,,,,,25.00 *,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,25.00 *,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,0.001000 *,Received: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
,,,,,,,,,0.001000 *,Received control message: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
,,,,,,,,,16 *,Received: &_DATA_50.00_150.00_0_-55_16_*,,,,,,,,,
,,,,,,,,,25.00 *,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,25.00 *,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,0.001000 *,Received: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
,,,,,,,,,0.001000 *,Received control message: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
,,,,,,,,,16 *,Received: &_DATA_50.00_150.00_0_-62_16_*,,,,,,,,,
,,,,,,,,,0.0000 *,Sent: &_SET_PID_1.0000_0.7000_0.0000_*,,,,,,,,,
,,,,,,,,,25.00 *,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,25.00 *,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,0.001000 *,Received: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
,,,,,,,,,0.001000 *,Received control message: &_PID_1.000000_0.700000_0.001000_*,,,,,,,,,
,,,,,,,,,16 *,Received: &&_DATA_50.00_150.00_0_-63_16_*,,,,,,,,,
,,,,,,,,,25.00 *,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,25.00 *,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,16 *,Received: &_DATA_50.00_150.00_0_-58_16_*,,,,,,,,,
,,,,,,,,,25.00 *,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,25.00 *,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,16 *,Received: &_DATA_50.00_150.00_0_-69_16_*,,,,,,,,,
,,,,,,,,,25.00 *,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,25.00 *,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,16 *,Received: &_DATA_50.00_150.00_0_-60_16_*,,,,,,,,,
,,,,,,,,,25.00 *,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,25.00 *,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,16 *,Received: &_DATA_50.00_150.00_0_-60_16_*,,,,,,,,,
,,,,,,,,,25.00 *,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,25.00 *,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,16 *,Received: &_DATA_50.00_150.00_0_-63_16_*,,,,,,,,,
,,,,,,,,,25.00 *,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,25.00 *,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,16 *,Received: &_DATA_50.00_150.00_0_-55_16_*,,,,,,,,,
,,,,,,,,,25.00 *,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,25.00 *,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,16 *,Received: &_DATA_50.00_150.00_0_-58_16_*,,,,,,,,,
,,,,,,,,,25.00 *,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,25.00 *,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,TEST *,Sent: &_START_TEST_*,,,,,,,,,
,,,,,,,,,16 *,Received: &_DATA_50.00_150.00_0_-58_16_*,,,,,,,,,
,,,,,,,,,25.00 *,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,25.00 *,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,16 *,Received: &_DATA_50.00_150.00_0_-56_16_*,,,,,,,,,
,,,,,,,,,25.00 *,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,25.00 *,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,16 *,Received: &_DATA_50.00_150.00_0_-62_16_*,,,,,,,,,
,,,,,,,,,25.00 *,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,25.00 *,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,16 *,Received: &_DATA_50.00_150.00_0_-47_16_*,,,,,,,,,
,,,,,,,,,25.00 *,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,25.00 *,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,16 *,Received: &_DATA_50.00_150.00_0_-49_16_*,,,,,,,,,
,,,,,,,,,25.00 *,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,25.00 *,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,16 *,Received: &_DATA_50.00_150.00_0_-49_16_*,,,,,,,,,
,,,,,,,,,25.00 *,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,25.00 *,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,16 *,Received: &_DATA_50.00_150.00_0_-49_16_*,,,,,,,,,
,,,,,,,,,25.00 *,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,25.00 *,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,16 *,Received: &_DATA_50.00_150.00_0_-54_16_*,,,,,,,,,
,,,,,,,,,25.00 *,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,25.00 *,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,16 *,Received: &_DATA_50.00_150.00_0_-56_16_*,,,,,,,,,
,,,,,,,,,25.00 *,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,25.00 *,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,16 *,Received: &_DATA_50.00_150.00_0_-56_16_*,,,,,,,,,
,,,,,,,,,25.00 *,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,25.00 *,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,16 *,Received: &_DATA_50.00_150.00_0_-58_16_*,,,,,,,,,
,,,,,,,,,25.00 *,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,25.00 *,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,16 *,Received: &_DATA_50.00_150.00_0_-61_16_*,,,,,,,,,
